objID,ra,dec,z,g,r,i
1.23765E+18,269.8337969,0.083398544,15.90749,17.31553,16.36387,16.13153
1.23766E+18,269.9181304,-0.166972346,17.83639,19.50997,18.60467,18.22905
1.23766E+18,270.0938549,-0.160654639,17.71953,19.20347,18.30005,17.77947
1.23765E+18,270.126167,0.136958594,19.5827,21.31262,20.21256,19.80425
1.23765E+18,270.1252768,0.137866342,21.17627,24.09323,21.90505,21.24253
1.23765E+18,269.8567897,0.119141489,19.21182,23.33643,21.02474,19.98199
1.23766E+18,270.1389123,-0.124628372,19.82934,22.587,20.8631,19.99209
1.23765E+18,270.1231587,0.140714079,18.68792,21.16752,20.02358,19.20721
1.23766E+18,270.1333543,-0.131108147,20.47701,22.51856,21.2187,20.3672
1.23765E+18,269.9392134,0.177011381,20.1094,22.67964,20.98613,20.43566
1.23766E+18,269.8572673,-0.121378234,20.1395,21.24212,20.33357,19.92904
1.23765E+18,269.8649591,0.13093861,19.33932,22.74842,21.67268,20.12753
1.23766E+18,269.8501925,-0.113957744,19.90237,22.49976,20.99818,20.23558
1.23765E+18,269.8761297,0.141810214,20.74837,25.77442,24.73662,21.88371
1.23766E+18,270.0153082,-0.187739643,22.82657,21.03054,21.49926,24.36224
1.23766E+18,270.0023075,-0.188603047,17.48582,19.30992,18.3421,17.76652
1.23766E+18,269.9842139,-0.188030917,19.89367,21.80778,20.57484,20.0007
1.23765E+18,270.0110221,0.188754034,18.02183,20.89452,19.45049,18.6006
1.23765E+18,269.9322095,0.176703117,22.72867,25.11375,21.29161,20.70492
1.23765E+18,269.8747525,0.142239863,18.40888,19.81042,18.99114,18.59404
1.23766E+18,269.9552345,-0.184176154,21.13768,24.35683,22.45149,21.0154
1.23765E+18,269.863032,0.131107162,23.10238,23.64516,22.88585,21.75093
1.23766E+18,269.920908,-0.172440526,19.15075,21.51829,20.3145,19.63874
1.23765E+18,269.9812108,0.188813228,20.94049,25.64112,22.42715,21.55465
1.23765E+18,270.1087833,0.15550799,20.99879,23.39569,22.09573,21.45286
1.23766E+18,269.8914402,-0.155728109,17.70668,19.19919,18.34851,18.0546
1.23766E+18,270.0787177,-0.172885709,18.55907,20.06214,19.26166,18.68487
1.23765E+18,269.9103491,0.167606664,17.88732,19.28871,18.42632,18.04461
1.23766E+18,270.1512491,-0.115318736,20.63845,23.82996,23.29418,21.06137
1.23765E+18,270.0238996,0.188717419,21.26468,23.52701,21.03882,20.66588
1.23765E+18,269.878047,0.146028532,21.12299,26.66218,23.30745,21.462
1.23766E+18,269.8559604,-0.124474099,19.09128,21.76585,20.11002,19.5085
1.23766E+18,270.0316472,-0.187753353,19.06155,21.45971,20.14174,19.4078
1.23766E+18,269.8577484,-0.126682419,19.03203,20.87532,19.83637,19.38163
1.23766E+18,269.9039871,-0.164722918,19.82188,21.47136,20.41941,20.02537
1.23766E+18,270.1451547,0.123656304,22.22583,23.8248,21.90675,21.72579
1.23766E+18,270.0106564,-0.19038766,19.18946,22.11133,20.44171,19.76635
1.23765E+18,269.9316251,0.178480211,22.52204,23.66873,22.20275,21.10718
1.23765E+18,269.8836094,0.151847834,21.96645,22.45109,21.67482,21.3886
1.23766E+18,269.9131853,-0.170534647,19.07812,23.74599,24.53747,20.27451
1.23766E+18,269.9855342,-0.190837174,19.76134,21.20758,19.95169,19.3312
1.23765E+18,269.9482186,0.184286108,21.06197,23.55309,22.47158,21.72978
1.23766E+18,270.0501871,-0.184747932,18.59947,20.41866,19.43263,18.8293
1.23766E+18,269.910034,-0.169111582,21.91985,23.68554,24.71616,21.15352
1.23766E+18,270.1619804,-0.102661759,18.26171,19.82627,18.97232,18.37578
1.23765E+18,269.9306649,0.178935869,22.84496,23.10841,23.63801,21.6063
1.23766E+18,270.1456702,-0.124980698,20.66535,24.84165,22.21635,20.96125
1.23765E+18,270.0153208,0.191714235,21.71,22.98488,22.28154,21.53833
1.23766E+18,270.1159132,-0.153472948,20.46816,22.68258,21.76192,20.88927
1.23766E+18,269.9752304,-0.190944534,18.39709,20.28146,19.48058,18.85723
1.23765E+18,270.0109236,0.192311649,17.41965,19.65516,18.40214,17.80645
1.23766E+18,269.9350056,-0.181366985,20.55143,24.90655,21.91737,20.87489
1.23765E+18,269.8150932,0.055698388,14.07578,15.76208,14.51622,14.29214
1.23766E+18,270.0384791,-0.189328302,20.74843,22.19407,22.00219,20.80752
1.23766E+18,269.8770143,-0.149021905,17.59748,19.33155,18.3434,17.93626
1.23766E+18,270.0475218,-0.18731048,19.01589,23.10624,21.36311,19.90491
1.23766E+18,269.8603674,-0.133613599,19.27032,25.11514,24.80298,24.36147
1.23766E+18,270.1207592,-0.151159579,17.70865,19.41332,18.43781,17.96281
1.23766E+18,270.156291,0.114171453,18.3925,19.98835,18.92787,18.6539
1.23765E+18,269.9338405,0.181902733,18.45126,20.32496,19.07084,18.55662
1.23766E+18,270.1368251,-0.13701986,19.91603,22.87954,21.17426,20.505
1.23765E+18,269.9744168,0.191983739,21.3114,24.73136,22.149,21.56206
1.23765E+18,269.9762664,0.192375939,18.77901,20.33724,19.3049,18.95548
1.23765E+18,270.0406771,0.189537637,21.4083,21.78028,22.68759,21.8102
1.23766E+18,269.8931579,-0.16175453,21.28723,24.07745,21.66281,21.19716
1.23765E+18,269.9074064,0.170352451,19.91724,23.66685,21.45632,20.35729
1.23766E+18,269.8562863,-0.130439996,22.16258,22.85438,21.4891,21.00211
1.23765E+18,270.0419501,0.189526762,18.61373,23.682,20.01078,19.2944
1.23765E+18,269.9440252,0.186201817,20.46034,23.07872,21.41004,20.69818
1.23765E+18,270.0459214,0.18896992,20.20148,25.66174,21.45563,20.78155
1.23766E+18,269.951653,-0.18838198,15.4278,17.51823,16.32917,15.65466
1.23765E+18,270.0435402,0.189606987,21.00123,24.7767,22.02817,21.58213
1.23766E+18,269.9968135,-0.194780314,20.28575,24.31867,21.26619,20.51122
1.23766E+18,270.1373482,-0.138218914,19.4797,25.11738,24.81116,19.64699
1.23765E+18,269.844013,0.116999291,23.21212,23.83323,22.31323,21.29178
1.23766E+18,270.1372323,-0.138591406,19.29596,20.97217,19.74819,19.52882
1.23766E+18,269.8356477,-0.105117666,21.58641,25.62247,25.62712,21.9415
1.23766E+18,269.8405601,-0.112643158,18.77953,20.1229,19.11847,18.74163
1.23766E+18,270.1391535,-0.137078209,18.79011,19.97465,19.21343,18.65408
1.23766E+18,270.1511953,0.123692629,21.81428,22.98153,21.53679,21.10148
1.23765E+18,269.9405094,0.18613286,18.17462,19.83007,18.95522,18.58365
1.23766E+18,270.1567666,0.117060763,19.8781,22.97121,20.87372,20.23544
1.23766E+18,269.8568081,-0.13336838,20.38923,23.41133,20.80735,19.75387
1.23766E+18,269.9467151,-0.188332147,19.81026,23.56014,21.85756,20.15774
1.23766E+18,270.1370048,0.139937073,20.99774,23.0972,21.62027,21.26591
1.23766E+18,269.9444306,-0.18779118,18.14207,20.33927,19.12785,18.45097
1.23765E+18,269.8764506,0.151993963,20.25062,25.2577,22.16481,20.8506
1.23765E+18,269.8040808,-0.000613459,20.7157,24.83542,24.06701,21.31323
1.23765E+18,269.8751172,0.151048587,21.1347,24.54567,23.41878,21.6854
1.23765E+18,269.9306641,0.183316981,22.8269,24.07884,21.4776,20.87976
1.23766E+18,269.9418744,-0.187208357,18.6011,20.03787,19.15071,18.77095
1.23766E+18,270.1073745,-0.164022315,26.07368,23.50746,24.83577,24.38285
1.23766E+18,269.8685221,-0.145448523,18.77436,20.30913,19.3553,19.08149
1.23766E+18,269.8985769,-0.167819864,19.81036,20.76566,19.79105,19.59505
1.23766E+18,269.8990198,-0.16809798,18.18162,19.92896,19.04221,18.70428
1.23766E+18,269.9811113,-0.195206924,17.23805,19.05565,17.99635,17.4041
1.23765E+18,269.9424682,0.187590445,20.39885,21.61306,20.51539,20.2079
1.23765E+18,270.0173056,0.195588279,21.6931,24.21877,22.90165,21.60802
1.23765E+18,270.0440827,0.191348791,20.7012,22.88362,21.40529,20.95827
1.23765E+18,269.8036359,-0.000447514,22.16084,22.90238,22.49542,21.43648
1.23766E+18,269.9098593,-0.174579365,19.87468,26.13927,22.99927,21.03245
1.23765E+18,269.91701,0.178105138,20.1803,22.68426,21.22485,20.60222
1.23766E+18,269.9415347,-0.187684668,18.74022,20.73917,19.71176,19.01134
1.23765E+18,269.862905,0.140886833,21.86184,24.67923,23.05969,22.05378
1.23766E+18,270.1573344,-0.118061456,20.37658,21.4843,20.98154,20.03249
1.23766E+18,270.1510541,-0.126018203,18.68045,23.8727,20.83948,19.39505
1.23766E+18,270.1637674,-0.109041947,21.00773,23.62715,22.93705,21.38079
1.23766E+18,269.8589967,-0.137238482,21.52357,20.79963,19.775,19.2688
1.23766E+18,270.1382165,0.140318063,16.22135,18.48727,17.20551,16.65824
1.23766E+18,270.0316829,-0.194405189,19.96516,20.68965,20.09316,19.56517
1.23766E+18,269.8479987,-0.125313129,19.59316,21.83576,20.95467,20.49142
1.23765E+18,269.9304478,0.184455636,21.32058,24.41851,22.9896,21.7408
1.23765E+18,270.0183559,0.196471875,20.68297,23.11608,21.52941,21.05288
1.23765E+18,269.9188889,0.179920197,20.98222,24.43297,23.47735,22.06602
1.23766E+18,269.8626039,-0.141809858,17.66235,19.74868,18.54949,18.08041
1.23766E+18,270.1585647,-0.117736323,18.39193,20.00301,19.0704,18.49212
1.23766E+18,270.0047815,-0.197455947,20.09653,24.19963,22.21562,20.94246
1.23766E+18,270.0238555,-0.196127005,18.53923,21.30054,19.80043,18.93601
1.23765E+18,269.9058233,0.174130243,22.68771,25.66249,22.88352,21.6743
1.23766E+18,269.8408024,-0.117813758,16.90749,18.58639,17.81231,17.33061
1.23766E+18,270.0847697,-0.179016429,21.12771,23.37822,21.13577,21.41513
1.23766E+18,270.0267143,-0.196348515,20.79531,23.5525,21.49495,20.83493
1.23766E+18,270.0957786,-0.173553823,18.62222,20.77583,19.70964,18.97079
1.23766E+18,270.1541112,0.124693397,22.0628,22.60865,21.91236,21.51735
1.23765E+18,270.1146902,0.161757109,20.55121,24.48782,21.97788,20.93309
1.23766E+18,270.0194606,-0.19738546,21.15173,22.7983,22.38123,20.97871
1.23766E+18,270.1418034,-0.138726267,19.79724,21.44519,20.44082,19.92857
1.23765E+18,269.8981222,0.170263825,21.25174,23.97939,23.1344,21.54842
1.23766E+18,269.8401534,-0.117569433,22.82812,25.11667,21.05401,19.81137
1.23766E+18,270.1122304,-0.163821047,25.57132,16.5994,15.63134,14.55249
1.23766E+18,270.1050814,-0.168721546,18.49417,20.26702,19.29324,18.63907
1.23766E+18,269.9828949,-0.198199275,19.64593,23.5995,21.47762,20.3078
1.23765E+18,269.8304681,0.104251441,21.34579,20.60768,19.65026,19.24242
1.23765E+18,269.9952112,0.198982018,25.51596,27.92344,16.22002,15.54408
1.23766E+18,270.1584191,0.120533935,18.60038,20.41875,19.31834,18.94437
1.23765E+18,269.8656247,0.14687237,18.74955,22.10951,20.30283,19.37693
1.23766E+18,269.9805944,-0.19816721,19.99827,21.58051,20.72282,20.08416
1.23766E+18,269.9394394,-0.189720083,19.69605,21.47702,20.54313,20.10568
1.23765E+18,269.8480727,0.129555087,19.51233,23.07013,22.79726,24.3614
1.23765E+18,270.0410388,0.195506334,21.78159,24.94091,22.46594,21.78952
1.23765E+18,270.0311159,0.197359678,20.18867,23.09677,21.45776,20.72126
1.23766E+18,270.0882627,-0.179289357,20.06632,25.44414,22.63261,21.02918
1.23766E+18,269.9648944,-0.196795404,18.31684,20.0218,19.0634,18.57912
1.23766E+18,270.17177,-0.102266717,20.74809,25.64127,24.47708,22.11023
1.23765E+18,270.0226165,0.198858548,17.74149,21.48989,19.66376,18.44742
1.23766E+18,269.8552415,-0.138214875,22.8269,21.55156,20.49971,19.66632
1.23766E+18,270.1132257,-0.165179364,16.99435,26.18577,25.53261,19.29585
1.23766E+18,270.1180318,-0.161803231,15.59697,27.88742,27.33761,16.15938
1.23765E+18,269.8736152,0.155501033,19.90297,21.97966,20.92176,20.16283
1.23765E+18,269.9359398,0.189971836,19.3999,21.28511,20.24504,19.83923
1.23766E+18,270.0591867,-0.191629015,20.55521,23.73225,22.12664,21.1775
1.23765E+18,269.7993365,-0.001164167,20.20768,21.37566,21.42868,20.64811
1.23766E+18,270.0346713,-0.197812655,19.34169,20.89297,19.94038,19.54882
1.23765E+18,270.0917485,0.178702297,20.23848,22.33626,23.13211,20.59484
1.23766E+18,269.8522585,-0.136314085,22.8269,25.11439,20.89825,19.98747
1.23766E+18,269.975643,-0.199557096,19.5948,21.51628,20.56409,19.90213
1.23765E+18,269.906235,0.177991437,20.95499,21.97004,22.15728,21.70625
1.23766E+18,269.9272613,-0.187686861,20.63984,23.94493,22.50176,21.42036
1.23766E+18,270.0427377,-0.196779338,18.18716,19.88375,19.03656,18.4208
1.23766E+18,269.854936,-0.139725699,19.82196,25.11684,21.00359,20.29325
1.23766E+18,269.8523851,-0.137034945,27.82187,18.14742,28.85286,18.18965
1.23765E+18,269.8367119,0.1181439,16.11412,25.11435,24.80204,18.48919
1.23766E+18,270.0347759,-0.198617538,19.29481,20.78334,19.81631,19.3915
1.23765E+18,269.8349047,0.115884886,22.82669,25.117,24.5219,22.60688
1.23765E+18,269.8751596,0.158438551,21.15612,25.6911,23.03514,21.81294
1.23766E+18,270.0136888,-0.201288438,19.54936,21.83881,20.58085,19.87322
1.23766E+18,270.1197625,-0.162367701,26.04427,28.69574,17.45811,15.33011
1.23765E+18,269.9275212,0.188374273,19.4295,20.92791,19.90883,19.48867
1.23766E+18,270.038601,-0.198251351,16.44583,18.28341,17.21943,16.61121
1.23766E+18,269.9972858,-0.202045626,19.20142,20.91095,20.07644,19.50612
1.23766E+18,270.1149977,-0.166207336,23.97905,26.77563,16.82522,14.40772
1.23766E+18,269.8528193,-0.138623129,19.12521,23.62815,21.01559,19.73588
1.23766E+18,270.1487677,0.13723024,20.49312,22.05014,21.20977,20.42033
1.23765E+18,269.9107963,0.181902483,20.03916,23.57181,21.5698,20.91041
1.23765E+18,270.037686,0.199076831,20.97052,25.2521,22.38377,21.52268
1.23766E+18,270.0600013,-0.193547768,18.40104,19.94936,19.07591,18.58233
1.23766E+18,269.8247551,-0.101748411,21.50824,24.60476,23.66302,21.16937
1.23765E+18,269.8502928,0.136618727,19.9127,21.11414,20.3089,19.87152
1.23766E+18,270.1731793,-0.105326517,20.62947,22.44984,21.06497,20.48349
1.23766E+18,270.1646926,-0.118303692,17.76881,21.4674,19.42292,18.28437
1.23765E+18,269.8864478,0.168093515,22.63159,26.02635,23.81574,21.48764
1.23765E+18,270.0432444,0.198215578,17.82853,25.11474,24.80225,18.27851
1.23766E+18,269.9853193,-0.202602957,19.40938,23.03288,20.82351,19.98189
1.23766E+18,269.9133836,-0.183805328,20.08491,23.46411,21.51099,20.61018
1.23765E+18,269.8478123,0.134643616,17.84546,19.96341,19.10266,23.92695
1.23766E+18,270.0106486,-0.203297755,21.12465,23.39926,21.5314,20.60014
1.23766E+18,269.9957666,-0.203774826,19.1478,22.27301,20.48354,19.52013
1.23765E+18,269.9544251,0.198847418,24.33335,19.72673,25.72517,18.84064
1.23765E+18,269.9870976,0.203614242,25.02208,27.17424,18.91391,28.13383
1.23766E+18,270.0044974,-0.204081677,19.05653,21.28831,20.00845,19.42585
1.23765E+18,269.9398194,0.195089092,19.8076,21.98459,20.82308,20.27411
1.23765E+18,269.866521,0.154516087,19.27956,20.66929,19.80366,19.32367
1.23766E+18,270.0163079,-0.203541543,19.20699,21.16111,19.95269,19.40825
1.23766E+18,270.0213408,-0.203094792,19.98963,20.27102,19.67246,19.2155
1.23766E+18,269.8362367,-0.12218575,21.5105,25.23666,24.48253,21.83551
1.23765E+18,269.8237936,0.103574593,20.58045,26.8678,22.44235,21.50606
1.23765E+18,269.8287535,0.111603775,16.26484,17.42968,16.11024,16.37184
1.23765E+18,269.912015,0.184527367,19.78706,22.02805,20.67444,19.98616
1.23766E+18,269.9123073,-0.184758156,19.12697,22.57956,20.41716,19.69219
1.23765E+18,269.8776577,0.163939146,20.71118,23.37921,22.44473,21.33238
1.23765E+18,270.0056869,0.204573149,17.55748,26.39779,24.93478,18.61274
1.23765E+18,269.8851696,0.169500724,20.20435,25.11437,22.49567,20.50339
1.23766E+18,269.9205297,-0.188709247,18.98411,20.27333,19.47786,19.26771
1.23766E+18,270.1074504,-0.174374064,17.68148,20.50822,19.09041,18.09619
1.23766E+18,269.8910503,-0.173597906,16.25889,17.71623,16.81351,16.47769
1.23766E+18,270.0776848,-0.189774891,20.28093,21.71201,20.83627,20.42048
1.23765E+18,269.8962228,0.176958174,20.81582,24.4625,21.99041,21.47335
1.23766E+18,270.0451663,-0.200334471,18.76251,20.9767,19.8159,19.11905
1.23765E+18,269.8283962,0.11292026,16.83573,25.11439,24.80204,21.98331
1.23765E+18,269.8846895,0.170062702,23.15255,24.23739,23.05874,20.91898
1.23766E+18,269.9858125,-0.205014488,19.35878,21.54947,20.428,19.63559
1.23765E+18,269.8023445,0.056412468,13.05579,10.66949,10.08525,10.01718
1.23766E+18,269.8328544,-0.119880343,16.36117,17.85569,17.00892,16.67084
1.23765E+18,269.8889251,0.173130072,22.8269,25.07411,21.19687,20.02929
1.23765E+18,269.8955078,0.177211799,22.25822,24.73974,23.11435,21.85849
1.23766E+18,269.8601939,-0.151031651,20.64195,23.6493,21.47088,20.99582
1.23765E+18,269.829823,0.11589629,18.3824,21.36285,20.3724,19.14135
1.23766E+18,269.8258008,-0.110054678,19.45168,21.11571,20.06006,19.70433
1.23765E+18,269.8281554,0.113747052,23.29434,25.46404,21.15733,15.43681
1.23766E+18,270.0621295,-0.196551896,18.42232,19.87854,19.14806,18.60022
1.23766E+18,270.0315626,-0.203800741,20.45854,22.44194,21.71865,22.21296
1.23766E+18,270.1566286,0.134385792,18.25709,19.76064,18.82555,18.52383
1.23765E+18,270.1164143,0.170413335,21.36721,25.02742,23.55997,25.53613
1.23765E+18,269.847906,0.139926854,18.62024,21.50175,20.08359,19.19963
1.23765E+18,269.8989381,0.180357617,20.24249,23.32896,21.61782,20.75173
1.23766E+18,270.1636945,0.126659023,21.11546,25.33357,24.03833,20.83079
1.23766E+18,270.0696331,-0.194913311,19.43862,21.28924,20.183,19.65746
1.23766E+18,269.8719501,-0.1627443,19.22394,20.83959,19.92935,19.49927
1.23765E+18,269.7928412,0.006757807,20.53534,24.23117,21.4421,20.66564
1.23765E+18,269.8416544,0.133837409,20.70122,22.02505,21.0311,20.72764
1.23766E+18,269.8887526,-0.175004083,19.92402,23.82071,22.24384,21.06574
1.23766E+18,269.8315258,-0.121083391,19.74355,21.77723,20.35779,19.99651
1.23766E+18,270.1773386,-0.107864884,19.41191,20.84248,19.96711,19.39157
1.23766E+18,269.9810589,-0.206703579,18.44141,21.31343,19.54704,18.76126
1.23766E+18,270.1714349,-0.117072056,18.56593,20.1651,19.229,18.82912
1.23765E+18,269.9361991,0.197718393,20.84256,23.85632,22.61664,21.55157
1.23765E+18,270.017478,0.207102783,18.75625,20.38521,19.42892,18.98462
1.23766E+18,269.8751888,-0.166253408,19.97331,25.0925,23.5476,21.17429
1.23766E+18,269.8741121,-0.165453147,19.01911,20.95799,19.80992,19.40666
1.23766E+18,270.0195979,-0.206985787,19.48566,20.97926,20.03358,19.47797
1.23766E+18,270.1599941,-0.132849305,16.75471,19.32886,17.82268,17.03631
1.23765E+18,269.7917572,0.00392235,20.73383,24.2701,22.18773,21.28385
1.23766E+18,269.884464,-0.173382003,21.34708,22.10867,21.39498,21.06457
1.23766E+18,269.9298473,-0.196231569,21.04072,26.42446,22.14123,20.96491
1.23765E+18,269.8442899,0.138508802,21.16413,25.23239,22.44515,21.38889
1.23765E+18,269.8881553,0.175956251,22.06391,25.26381,23.62781,21.49728
1.23766E+18,270.13358,0.160244232,19.25622,20.76794,19.90733,19.65848
1.23765E+18,270.0390801,0.205148917,21.14376,23.2804,22.25439,21.69079
1.23765E+18,269.9881491,0.208757459,22.32912,18.1977,16.41149,15.81014
1.23765E+18,270.060797,0.200155185,15.00282,15.85733,14.77447,14.48482
1.23765E+18,269.8981296,0.183186415,21.14068,24.92477,22.61827,21.94855
1.23766E+18,270.1423793,0.154052089,23.01083,26.33636,15.88092,15.46918
1.23766E+18,269.8390438,-0.134707024,23.44654,19.98133,19.15167,18.70454
1.23765E+18,269.9659596,0.207133437,22.24525,23.56988,22.05828,22.13802
1.23765E+18,270.0153674,0.209455305,21.38068,26.20442,23.79354,21.78028
1.23765E+18,269.8847893,0.175678659,19.74228,23.87752,21.09906,20.07574
1.23766E+18,269.9835918,0.20981643,28.33113,31.27625,17.41652,15.77696
1.23765E+18,269.7895659,0.003784443,22.32003,25.42624,21.9489,21.01621
1.23766E+18,270.0187823,-0.209705392,20.3457,21.86018,20.98272,20.71084
1.23766E+18,269.8741985,-0.169025578,19.29911,21.96467,20.58216,19.90395
1.23766E+18,270.1546881,-0.143073813,17.24468,19.4233,18.17275,17.58376
1.23766E+18,269.998198,0.210755119,19.24471,21.67964,20.67646,20.07171
1.23765E+18,269.8852025,0.176764679,22.82689,23.79724,22.06584,21.12243
1.23766E+18,270.1622267,-0.134652475,19.35511,23.31307,22.0481,20.29561
1.23765E+18,269.8266029,0.119993848,16.86318,18.85879,17.63226,17.04281
1.23766E+18,269.9789151,-0.209832021,21.06578,23.24651,21.98983,21.09686
1.23766E+18,269.9024688,-0.187003309,19.63071,22.05056,20.65912,20.08641
1.23765E+18,269.9049253,0.188413726,20.69791,24.29099,21.97006,21.07559
1.23766E+18,269.8903373,-0.180477071,19.04848,21.26204,19.86541,19.39734
1.23765E+18,270.1156691,0.176715066,21.29712,23.43234,21.90145,22.21704
1.23765E+18,269.9387261,0.202187673,21.07642,24.44481,24.55945,21.31772
1.23766E+18,270.0396753,-0.207542133,19.25623,21.19407,20.248,19.60354
1.23766E+18,269.8909824,-0.18115616,16.71642,18.47025,17.45923,17.08858
1.23765E+18,269.9377017,0.202043454,19.61404,22.86608,21.31778,20.32265
1.23765E+18,269.9154923,0.193919692,19.21286,22.52961,20.55582,19.78074
1.23766E+18,269.9805581,0.210701197,21.28548,23.13191,21.68341,20.88481
1.23766E+18,270.1539776,-0.145189018,22.52946,26.44459,22.925,22.64667
1.23765E+18,269.7883628,0.001948014,21.45271,23.27406,21.68459,21.14182
1.23765E+18,269.9395889,0.202903373,16.53981,17.85085,17.25841,16.92252
1.23766E+18,270.0135155,0.211400913,19.50065,24.42163,20.64629,19.91037
1.23766E+18,270.1261683,-0.170258648,19.41857,24.09694,21.64657,20.54719
1.23765E+18,269.977328,-0.210833184,18.62509,20.01962,19.36875,19.00738
1.23766E+18,270.1532633,0.146590589,18.22748,19.73958,18.84779,18.57946
1.23765E+18,269.8635852,0.162442159,19.93734,24.20459,21.9318,20.49522
1.23766E+18,269.9234572,-0.198048976,19.64118,23.52261,20.93103,20.35831
1.23766E+18,269.9726052,0.210575271,22.92919,25.93776,25.14742,21.88946
1.23766E+18,269.9462566,-0.205679897,21.64007,23.48109,24.66655,21.07679
1.23765E+18,270.1217803,0.17426313,17.51579,19.6569,18.40818,17.91421
1.23766E+18,270.1226357,-0.174081581,21.01664,24.1165,21.69714,21.11204
1.23766E+18,269.8849625,-0.17929858,19.41895,22.74183,21.0331,20.19456
1.23765E+18,270.1204428,0.17572497,21.10014,24.61136,23.13455,21.52654
1.23766E+18,270.0500474,-0.207118334,18.34218,21.72046,20.30856,24.40663
1.23766E+18,270.1377974,-0.162567679,19.83432,22.18908,20.74042,20.07397
1.23766E+18,270.1038593,-0.186122864,25.69511,18.41475,27.97745,27.56346
1.23766E+18,270.1436841,0.157564172,19.90584,22.05806,20.87808,20.76316
1.23765E+18,269.9229301,0.19887408,20.72493,24.06074,22.32634,21.19629
1.23766E+18,270.1248051,-0.172969019,18.50175,21.28071,19.75258,18.93629
1.23766E+18,270.107053,-0.184492247,20.30129,22.36725,20.91496,20.14522
1.23766E+18,270.1132316,-0.180977853,18.21291,21.62912,19.83851,18.80885
1.23765E+18,269.8864338,0.180782036,22.82731,20.73538,18.76916,18.20083
1.23766E+18,270.1622789,-0.138885068,18.80465,23.23791,20.8836,19.50496
1.23766E+18,270.0048537,0.21357586,19.52529,20.61498,19.75341,19.40351
1.23765E+18,269.8260209,0.124199406,21.56082,22.50712,22.03438,21.97999
1.23766E+18,269.9651938,0.210954427,20.79927,23.63206,21.98684,20.79154
1.23766E+18,269.9548954,-0.209002835,17.79353,20.58478,19.00059,18.19209
1.23766E+18,269.8761233,-0.174277251,19.77459,27.55432,22.91529,20.91803
1.23766E+18,269.9781973,0.212730507,19.59194,21.28954,24.77736,24.37303
1.23766E+18,269.8904585,-0.183698392,21.42068,26.70828,22.92618,21.13083
